ind,synbiohub_uri,igem_link,team_name
33050,https://synbiohub.org/public/igem/BBa_M10053/1,http://parts.igem.org/Part:BBa_M10053,Berkeley BioE140L - S09
33051,https://synbiohub.org/public/igem/BBa_J70304/1,http://parts.igem.org/Part:BBa_J70304,Knight Lab
33052,https://synbiohub.org/public/igem/BBa_M10088/1,http://parts.igem.org/Part:BBa_M10088,Berkeley BioE140L - S09
33053,https://synbiohub.org/public/igem/BBa_M10041/1,http://parts.igem.org/Part:BBa_M10041,Berkeley BioE140L - S09
33054,https://synbiohub.org/public/igem/BBa_M10018/1,http://parts.igem.org/Part:BBa_M10018,Berkeley BioE140L - S09
33055,https://synbiohub.org/public/igem/BBa_M10023/1,http://parts.igem.org/Part:BBa_M10023,Berkeley BioE140L - S09
33056,https://synbiohub.org/public/igem/BBa_M10022/1,http://parts.igem.org/Part:BBa_M10022,Berkeley BioE140L - S09
33057,https://synbiohub.org/public/igem/BBa_M10046/1,http://parts.igem.org/Part:BBa_M10046,Berkeley BioE140L - S09
33058,https://synbiohub.org/public/igem/BBa_M10212/1,http://parts.igem.org/Part:BBa_M10212,Berkeley BioE140L - S09
33059,https://synbiohub.org/public/igem/BBa_M10217/1,http://parts.igem.org/Part:BBa_M10217,Berkeley BioE140L - S09
33060,https://synbiohub.org/public/igem/BBa_M10025/1,http://parts.igem.org/Part:BBa_M10025,Berkeley BioE140L - S09
33061,https://synbiohub.org/public/igem/BBa_M10019/1,http://parts.igem.org/Part:BBa_M10019,Berkeley BioE140L - S09
33062,https://synbiohub.org/public/igem/BBa_M10024/1,http://parts.igem.org/Part:BBa_M10024,Berkeley BioE140L - S09
33063,https://synbiohub.org/public/igem/BBa_M10034/1,http://parts.igem.org/Part:BBa_M10034,Berkeley BioE140L - S09
33064,https://synbiohub.org/public/igem/BBa_M10035/1,http://parts.igem.org/Part:BBa_M10035,Berkeley BioE140L - S09
33065,https://synbiohub.org/public/igem/BBa_M10213/1,http://parts.igem.org/Part:BBa_M10213,Berkeley BioE140L - S09
33066,https://synbiohub.org/public/igem/BBa_M10215/1,http://parts.igem.org/Part:BBa_M10215,Berkeley BioE140L - S09
33067,https://synbiohub.org/public/igem/BBa_M12000/1,http://parts.igem.org/Part:BBa_M12000,MIT BE 20.20 - S09 MIT BE 20.20 - S10
33068,https://synbiohub.org/public/igem/BBa_M10045/1,http://parts.igem.org/Part:BBa_M10045,Berkeley BioE140L - S09
33069,https://synbiohub.org/public/igem/BBa_M10044/1,http://parts.igem.org/Part:BBa_M10044,Berkeley BioE140L - S09
33070,https://synbiohub.org/public/igem/BBa_M10037/1,http://parts.igem.org/Part:BBa_M10037,Berkeley BioE140L - S09
33071,https://synbiohub.org/public/igem/BBa_M10210/1,http://parts.igem.org/Part:BBa_M10210,Berkeley BioE140L - S09
33072,https://synbiohub.org/public/igem/BBa_M10214/1,http://parts.igem.org/Part:BBa_M10214,Berkeley BioE140L - S09
33073,https://synbiohub.org/public/igem/BBa_M10063/1,http://parts.igem.org/Part:BBa_M10063,Berkeley BioE140L - S09
33074,https://synbiohub.org/public/igem/BBa_M10216/1,http://parts.igem.org/Part:BBa_M10216,Berkeley BioE140L - S09
33075,https://synbiohub.org/public/igem/BBa_M10036/1,http://parts.igem.org/Part:BBa_M10036,Berkeley BioE140L - S09
33076,https://synbiohub.org/public/igem/BBa_B0040/1,http://parts.igem.org/Part:BBa_B0040,Antiquity &nbsp; (2003-01-31)</div>
33077,https://synbiohub.org/public/igem/BBa_T1002/1,http://parts.igem.org/Part:BBa_T1002,Prather Lab &nbsp; (2009-05-10)</div>
33078,https://synbiohub.org/public/igem/BBa_T1003/1,http://parts.igem.org/Part:BBa_T1003,Prather Lab &nbsp; (2009-05-10)</div>
33079,https://synbiohub.org/public/igem/BBa_M10020/1,http://parts.igem.org/Part:BBa_M10020,Berkeley BioE140L - S09
33080,https://synbiohub.org/public/igem/BBa_M10048/1,http://parts.igem.org/Part:BBa_M10048,Berkeley BioE140L - S09
33081,https://synbiohub.org/public/igem/BBa_M10049/1,http://parts.igem.org/Part:BBa_M10049,Berkeley BioE140L - S09
33082,https://synbiohub.org/public/igem/BBa_M10225/1,http://parts.igem.org/Part:BBa_M10225,Berkeley BioE140L - S09
33083,https://synbiohub.org/public/igem/BBa_M10014/1,http://parts.igem.org/Part:BBa_M10014,Berkeley BioE140L - S09
33084,https://synbiohub.org/public/igem/BBa_M10211/1,http://parts.igem.org/Part:BBa_M10211,Berkeley BioE140L - S09
33085,https://synbiohub.org/public/igem/BBa_M10221/1,http://parts.igem.org/Part:BBa_M10221,Berkeley BioE140L - S09
33086,https://synbiohub.org/public/igem/BBa_M10021/1,http://parts.igem.org/Part:BBa_M10021,Berkeley BioE140L - S09
33087,https://synbiohub.org/public/igem/BBa_M10219/1,http://parts.igem.org/Part:BBa_M10219,Berkeley BioE140L - S09
33088,https://synbiohub.org/public/igem/BBa_M10218/1,http://parts.igem.org/Part:BBa_M10218,Berkeley BioE140L - S09
33089,https://synbiohub.org/public/igem/BBa_M10224/1,http://parts.igem.org/Part:BBa_M10224,Berkeley BioE140L - S09
33090,https://synbiohub.org/public/igem/BBa_K206030/1,http://parts.igem.org/Part:BBa_K206030,iGEM09_British_Columbia
33091,https://synbiohub.org/public/igem/BBa_M12001/1,http://parts.igem.org/Part:BBa_M12001,MIT BE 20.20 - S09 MIT BE 20.20 - S10
33092,https://synbiohub.org/public/igem/BBa_M12064/1,http://parts.igem.org/Part:BBa_M12064,MIT BE 20.20 - S09 MIT BE 20.20 - S10
33093,https://synbiohub.org/public/igem/BBa_M12065/1,http://parts.igem.org/Part:BBa_M12065,MIT BE 20.20 - S09 MIT BE 20.20 - S10
33094,https://synbiohub.org/public/igem/BBa_M12066/1,http://parts.igem.org/Part:BBa_M12066,MIT BE 20.20 - S09 MIT BE 20.20 - S10
33095,https://synbiohub.org/public/igem/BBa_J69512/1,http://parts.igem.org/Part:BBa_J69512,Haseloff Lab
33096,https://synbiohub.org/public/igem/BBa_M12067/1,http://parts.igem.org/Part:BBa_M12067,MIT BE 20.20 - S09 MIT BE 20.20 - S10
33097,https://synbiohub.org/public/igem/BBa_J69541/1,http://parts.igem.org/Part:BBa_J69541,Haseloff Lab
33098,https://synbiohub.org/public/igem/BBa_J69551/1,http://parts.igem.org/Part:BBa_J69551,Haseloff Lab
33099,https://synbiohub.org/public/igem/BBa_I769902/1,http://parts.igem.org/Part:BBa_I769902,iGEM07_Example
33100,https://synbiohub.org/public/igem/BBa_I769903/1,http://parts.igem.org/Part:BBa_I769903,iGEM07_Example
33101,https://synbiohub.org/public/igem/BBa_K284999/1,http://parts.igem.org/Part:BBa_K284999,iGEM09_UNICAMP-Brazil
33102,https://synbiohub.org/public/igem/BBa_J70305/1,http://parts.igem.org/Part:BBa_J70305,Knight Lab
33103,https://synbiohub.org/public/igem/BBa_K206107/1,http://parts.igem.org/Part:BBa_K206107,iGEM09_British_Columbia
33104,https://synbiohub.org/public/igem/BBa_S04202/1,http://parts.igem.org/Part:BBa_S04202,Haseloff Lab &nbsp; (2009-05-28)</div>
33105,https://synbiohub.org/public/igem/BBa_I715065/1,http://parts.igem.org/Part:BBa_I715065,iGEM07_Davidson_Missouri_W
33106,https://synbiohub.org/public/igem/BBa_J31006/1,http://parts.igem.org/Part:BBa_J31006,iGEM2006_Davidson
33107,https://synbiohub.org/public/igem/BBa_J3101/1,http://parts.igem.org/Part:BBa_J3101,iGEM2006_Davidson &nbsp; (2006-06-02)</div>
33108,https://synbiohub.org/public/igem/BBa_I715066/1,http://parts.igem.org/Part:BBa_I715066,iGEM07_Davidson_Missouri_W
33109,https://synbiohub.org/public/igem/BBa_I715067/1,http://parts.igem.org/Part:BBa_I715067,iGEM07_Davidson_Missouri_W
33110,https://synbiohub.org/public/igem/BBa_I715068/1,http://parts.igem.org/Part:BBa_I715068,iGEM07_Davidson_Missouri_W
33111,https://synbiohub.org/public/igem/BBa_I715069/1,http://parts.igem.org/Part:BBa_I715069,iGEM07_Davidson_Missouri_W
33112,https://synbiohub.org/public/igem/BBa_I715070/1,http://parts.igem.org/Part:BBa_I715070,iGEM07_Davidson_Missouri_W
33113,https://synbiohub.org/public/igem/BBa_J69536/1,http://parts.igem.org/Part:BBa_J69536,Haseloff Lab
33114,https://synbiohub.org/public/igem/BBa_I715071/1,http://parts.igem.org/Part:BBa_I715071,iGEM07_Davidson_Missouri_W
33115,https://synbiohub.org/public/igem/BBa_S04203/1,http://parts.igem.org/Part:BBa_S04203,Guests &nbsp; (2009-06-01)</div>
33116,https://synbiohub.org/public/igem/BBa_S04204/1,http://parts.igem.org/Part:BBa_S04204,Guests &nbsp; (2009-06-01)</div>
33117,https://synbiohub.org/public/igem/BBa_J70306/1,http://parts.igem.org/Part:BBa_J70306,Knight Lab
33118,https://synbiohub.org/public/igem/BBa_J70307/1,http://parts.igem.org/Part:BBa_J70307,Knight Lab
33119,https://synbiohub.org/public/igem/BBa_E0021/1,http://parts.igem.org/Part:BBa_E0021,Antiquity &nbsp; (2004-04-22)</div>
33120,https://synbiohub.org/public/igem/BBa_E0031/1,http://parts.igem.org/Part:BBa_E0031,Antiquity &nbsp; (2004-04-22)</div>
33121,https://synbiohub.org/public/igem/BBa_J70308/1,http://parts.igem.org/Part:BBa_J70308,Knight Lab
33122,https://synbiohub.org/public/igem/BBa_J70309/1,http://parts.igem.org/Part:BBa_J70309,Knight Lab
33123,https://synbiohub.org/public/igem/BBa_S04205/1,http://parts.igem.org/Part:BBa_S04205,Guests &nbsp; (2009-06-03)</div>
33124,https://synbiohub.org/public/igem/BBa_S04206/1,http://parts.igem.org/Part:BBa_S04206,Guests &nbsp; (2009-06-03)</div>
33125,https://synbiohub.org/public/igem/BBa_S04301/1,http://parts.igem.org/Part:BBa_S04301,Guests &nbsp; (2009-10-12)</div>
33126,https://synbiohub.org/public/igem/BBa_S04302/1,http://parts.igem.org/Part:BBa_S04302,Guests &nbsp; (2009-10-12)</div>
33127,https://synbiohub.org/public/igem/BBa_S04303/1,http://parts.igem.org/Part:BBa_S04303,Guests &nbsp; (2009-10-12)</div>
33128,https://synbiohub.org/public/igem/BBa_S04207/1,http://parts.igem.org/Part:BBa_S04207,Guests &nbsp; (2009-06-03)</div>
33129,https://synbiohub.org/public/igem/BBa_S04304/1,http://parts.igem.org/Part:BBa_S04304,Guests &nbsp; (2009-10-12)</div>
33130,https://synbiohub.org/public/igem/BBa_S04305/1,http://parts.igem.org/Part:BBa_S04305,Guests &nbsp; (2009-10-12)</div>
33131,https://synbiohub.org/public/igem/BBa_S04208/1,http://parts.igem.org/Part:BBa_S04208,Guests &nbsp; (2009-06-03)</div>
33132,https://synbiohub.org/public/igem/BBa_S04209/1,http://parts.igem.org/Part:BBa_S04209,Guests &nbsp; (2009-06-03)</div>
33133,https://synbiohub.org/public/igem/BBa_J69604/1,http://parts.igem.org/Part:BBa_J69604,Haseloff Lab
33134,https://synbiohub.org/public/igem/BBa_J69616/1,http://parts.igem.org/Part:BBa_J69616,Haseloff Lab
33135,https://synbiohub.org/public/igem/BBa_K206031/1,http://parts.igem.org/Part:BBa_K206031,iGEM09_British_Columbia
33136,https://synbiohub.org/public/igem/BBa_S04210/1,http://parts.igem.org/Part:BBa_S04210,Guests &nbsp; (2009-06-08)</div>
33137,https://synbiohub.org/public/igem/BBa_S04215/1,http://parts.igem.org/Part:BBa_S04215,Guests &nbsp; (2009-07-05)</div>
33138,https://synbiohub.org/public/igem/BBa_I717012/1,http://parts.igem.org/Part:BBa_I717012,iGEM07_Virginia_Tech
33139,https://synbiohub.org/public/igem/BBa_S04211/1,http://parts.igem.org/Part:BBa_S04211,iGEM2006_Edinburgh &nbsp; (2009-06-09)</div>
33140,https://synbiohub.org/public/igem/BBa_K214000/1,http://parts.igem.org/Part:BBa_K214000,iGEM09_Queens
33141,https://synbiohub.org/public/igem/BBa_J69666/1,http://parts.igem.org/Part:BBa_J69666,Haseloff Lab
33142,https://synbiohub.org/public/igem/BBa_I732080/1,http://parts.igem.org/Part:BBa_I732080,iGEM07_USTC
33143,https://synbiohub.org/public/igem/BBa_K176001/1,http://parts.igem.org/Part:BBa_K176001,iGEM09_USTC
33144,https://synbiohub.org/public/igem/BBa_K176002/1,http://parts.igem.org/Part:BBa_K176002,iGEM09_USTC
33145,https://synbiohub.org/public/igem/BBa_K176004/1,http://parts.igem.org/Part:BBa_K176004,iGEM09_USTC
33146,https://synbiohub.org/public/igem/BBa_K176005/1,http://parts.igem.org/Part:BBa_K176005,iGEM09_USTC
33147,https://synbiohub.org/public/igem/BBa_K176006/1,http://parts.igem.org/Part:BBa_K176006,iGEM09_USTC
33148,https://synbiohub.org/public/igem/BBa_K176007/1,http://parts.igem.org/Part:BBa_K176007,iGEM09_USTC
33149,https://synbiohub.org/public/igem/BBa_J70310/1,http://parts.igem.org/Part:BBa_J70310,Knight Lab
33150,https://synbiohub.org/public/igem/BBa_K176008/1,http://parts.igem.org/Part:BBa_K176008,iGEM09_USTC
33151,https://synbiohub.org/public/igem/BBa_J70311/1,http://parts.igem.org/Part:BBa_J70311,Knight Lab
33152,https://synbiohub.org/public/igem/BBa_J70312/1,http://parts.igem.org/Part:BBa_J70312,Knight Lab
33153,https://synbiohub.org/public/igem/BBa_J70313/1,http://parts.igem.org/Part:BBa_J70313,Knight Lab
33154,https://synbiohub.org/public/igem/BBa_J70314/1,http://parts.igem.org/Part:BBa_J70314,Knight Lab
33155,https://synbiohub.org/public/igem/BBa_J70315/1,http://parts.igem.org/Part:BBa_J70315,Knight Lab
33156,https://synbiohub.org/public/igem/BBa_J70316/1,http://parts.igem.org/Part:BBa_J70316,Knight Lab
33157,https://synbiohub.org/public/igem/BBa_J70317/1,http://parts.igem.org/Part:BBa_J70317,Knight Lab
33158,https://synbiohub.org/public/igem/BBa_J70318/1,http://parts.igem.org/Part:BBa_J70318,Knight Lab
33159,https://synbiohub.org/public/igem/BBa_J70319/1,http://parts.igem.org/Part:BBa_J70319,Knight Lab
33160,https://synbiohub.org/public/igem/BBa_J70320/1,http://parts.igem.org/Part:BBa_J70320,Knight Lab
33161,https://synbiohub.org/public/igem/BBa_J70321/1,http://parts.igem.org/Part:BBa_J70321,Knight Lab
33162,https://synbiohub.org/public/igem/BBa_J70322/1,http://parts.igem.org/Part:BBa_J70322,Knight Lab
33163,https://synbiohub.org/public/igem/BBa_J70323/1,http://parts.igem.org/Part:BBa_J70323,Knight Lab
33164,https://synbiohub.org/public/igem/BBa_J70324/1,http://parts.igem.org/Part:BBa_J70324,Knight Lab
33165,https://synbiohub.org/public/igem/BBa_J70325/1,http://parts.igem.org/Part:BBa_J70325,Knight Lab
33166,https://synbiohub.org/public/igem/BBa_J70326/1,http://parts.igem.org/Part:BBa_J70326,Knight Lab
33167,https://synbiohub.org/public/igem/BBa_J70327/1,http://parts.igem.org/Part:BBa_J70327,Knight Lab
33168,https://synbiohub.org/public/igem/BBa_J70329/1,http://parts.igem.org/Part:BBa_J70329,Knight Lab
33169,https://synbiohub.org/public/igem/BBa_J70330/1,http://parts.igem.org/Part:BBa_J70330,Knight Lab
33170,https://synbiohub.org/public/igem/BBa_J70331/1,http://parts.igem.org/Part:BBa_J70331,Knight Lab
33171,https://synbiohub.org/public/igem/BBa_J70332/1,http://parts.igem.org/Part:BBa_J70332,Knight Lab
33172,https://synbiohub.org/public/igem/BBa_J70333/1,http://parts.igem.org/Part:BBa_J70333,Knight Lab
33173,https://synbiohub.org/public/igem/BBa_J70334/1,http://parts.igem.org/Part:BBa_J70334,Knight Lab
33174,https://synbiohub.org/public/igem/BBa_J70335/1,http://parts.igem.org/Part:BBa_J70335,Knight Lab
33175,https://synbiohub.org/public/igem/BBa_J70336/1,http://parts.igem.org/Part:BBa_J70336,Knight Lab
33176,https://synbiohub.org/public/igem/BBa_J70337/1,http://parts.igem.org/Part:BBa_J70337,Knight Lab
33177,https://synbiohub.org/public/igem/BBa_J70338/1,http://parts.igem.org/Part:BBa_J70338,Knight Lab
33178,https://synbiohub.org/public/igem/BBa_J70339/1,http://parts.igem.org/Part:BBa_J70339,Knight Lab
33179,https://synbiohub.org/public/igem/BBa_J70340/1,http://parts.igem.org/Part:BBa_J70340,Knight Lab
33180,https://synbiohub.org/public/igem/BBa_J70341/1,http://parts.igem.org/Part:BBa_J70341,Knight Lab
33181,https://synbiohub.org/public/igem/BBa_J70342/1,http://parts.igem.org/Part:BBa_J70342,Knight Lab
33182,https://synbiohub.org/public/igem/BBa_J70343/1,http://parts.igem.org/Part:BBa_J70343,Knight Lab
33183,https://synbiohub.org/public/igem/BBa_J70344/1,http://parts.igem.org/Part:BBa_J70344,Knight Lab
33184,https://synbiohub.org/public/igem/BBa_J70345/1,http://parts.igem.org/Part:BBa_J70345,Knight Lab
33185,https://synbiohub.org/public/igem/BBa_J70346/1,http://parts.igem.org/Part:BBa_J70346,Knight Lab
33186,https://synbiohub.org/public/igem/BBa_J70347/1,http://parts.igem.org/Part:BBa_J70347,Knight Lab
33187,https://synbiohub.org/public/igem/BBa_J70348/1,http://parts.igem.org/Part:BBa_J70348,Knight Lab
33188,https://synbiohub.org/public/igem/BBa_J70349/1,http://parts.igem.org/Part:BBa_J70349,Knight Lab
33189,https://synbiohub.org/public/igem/BBa_J70350/1,http://parts.igem.org/Part:BBa_J70350,Knight Lab
33190,https://synbiohub.org/public/igem/BBa_K176009/1,http://parts.igem.org/Part:BBa_K176009,iGEM09_USTC
33191,https://synbiohub.org/public/igem/BBa_K257010/1,http://parts.igem.org/Part:BBa_K257010,iGEM09_Paris
33192,https://synbiohub.org/public/igem/BBa_K257000/1,http://parts.igem.org/Part:BBa_K257000,iGEM09_Paris
33193,https://synbiohub.org/public/igem/BBa_K216000/1,http://parts.igem.org/Part:BBa_K216000,iGEM09_Edinburgh
33194,https://synbiohub.org/public/igem/BBa_K251000/1,http://parts.igem.org/Part:BBa_K251000,iGEM09_ESBS-Strasbourg
33195,https://synbiohub.org/public/igem/BBa_K239000/1,http://parts.igem.org/Part:BBa_K239000,iGEM09_UCL_London
33196,https://synbiohub.org/public/igem/BBa_K216001/1,http://parts.igem.org/Part:BBa_K216001,iGEM09_Edinburgh
33197,https://synbiohub.org/public/igem/BBa_K257001/1,http://parts.igem.org/Part:BBa_K257001,iGEM09_Paris
33198,https://synbiohub.org/public/igem/BBa_K239001/1,http://parts.igem.org/Part:BBa_K239001,iGEM09_UCL_London
33199,https://synbiohub.org/public/igem/BBa_K239002/1,http://parts.igem.org/Part:BBa_K239002,iGEM09_UCL_London
33200,https://synbiohub.org/public/igem/BBa_J70351/1,http://parts.igem.org/Part:BBa_J70351,Knight Lab
33201,https://synbiohub.org/public/igem/BBa_J70352/1,http://parts.igem.org/Part:BBa_J70352,Knight Lab
33202,https://synbiohub.org/public/igem/BBa_J70353/1,http://parts.igem.org/Part:BBa_J70353,Knight Lab
33203,https://synbiohub.org/public/igem/BBa_J70354/1,http://parts.igem.org/Part:BBa_J70354,Knight Lab
33204,https://synbiohub.org/public/igem/BBa_B1003/1,http://parts.igem.org/Part:BBa_B1003,Knight Lab &nbsp; (2006-08-31)</div>
33205,https://synbiohub.org/public/igem/BBa_J70355/1,http://parts.igem.org/Part:BBa_J70355,Knight Lab
33206,https://synbiohub.org/public/igem/BBa_J70356/1,http://parts.igem.org/Part:BBa_J70356,Knight Lab
33207,https://synbiohub.org/public/igem/BBa_B1004/1,http://parts.igem.org/Part:BBa_B1004,Knight Lab &nbsp; (2006-08-31)</div>
33208,https://synbiohub.org/public/igem/BBa_J70357/1,http://parts.igem.org/Part:BBa_J70357,Knight Lab
33209,https://synbiohub.org/public/igem/BBa_J70358/1,http://parts.igem.org/Part:BBa_J70358,Knight Lab
33210,https://synbiohub.org/public/igem/BBa_B1005/1,http://parts.igem.org/Part:BBa_B1005,Knight Lab &nbsp; (2006-08-31)</div>
33211,https://synbiohub.org/public/igem/BBa_J70359/1,http://parts.igem.org/Part:BBa_J70359,Knight Lab
33212,https://synbiohub.org/public/igem/BBa_J70360/1,http://parts.igem.org/Part:BBa_J70360,Knight Lab
33213,https://synbiohub.org/public/igem/BBa_J70361/1,http://parts.igem.org/Part:BBa_J70361,Knight Lab
33214,https://synbiohub.org/public/igem/BBa_J70362/1,http://parts.igem.org/Part:BBa_J70362,Knight Lab
33215,https://synbiohub.org/public/igem/BBa_B1007/1,http://parts.igem.org/Part:BBa_B1007,Knight Lab &nbsp; (2006-09-07)</div>
33216,https://synbiohub.org/public/igem/BBa_J70363/1,http://parts.igem.org/Part:BBa_J70363,Knight Lab
33217,https://synbiohub.org/public/igem/BBa_J70364/1,http://parts.igem.org/Part:BBa_J70364,Knight Lab
33218,https://synbiohub.org/public/igem/BBa_B1010/1,http://parts.igem.org/Part:BBa_B1010,Knight Lab &nbsp; (2006-09-07)</div>
33219,https://synbiohub.org/public/igem/BBa_J70365/1,http://parts.igem.org/Part:BBa_J70365,Knight Lab
33220,https://synbiohub.org/public/igem/BBa_J70366/1,http://parts.igem.org/Part:BBa_J70366,Knight Lab
33221,https://synbiohub.org/public/igem/BBa_K239003/1,http://parts.igem.org/Part:BBa_K239003,iGEM09_UCL_London
33222,https://synbiohub.org/public/igem/BBa_K265000/1,http://parts.igem.org/Part:BBa_K265000,iGEM09_UC_Davis
33223,https://synbiohub.org/public/igem/BBa_C100001/1,http://parts.igem.org/Part:BBa_C100001,MIT 20.109 Spring07 &nbsp; (2009-06-25)</div>
33224,https://synbiohub.org/public/igem/BBa_K199000/1,http://parts.igem.org/Part:BBa_K199000,iGEM09_MoWestern_Davidson
33225,https://synbiohub.org/public/igem/BBa_C100002/1,http://parts.igem.org/Part:BBa_C100002,MIT 20.109 Spring07 &nbsp; (2009-06-25)</div>
33226,https://synbiohub.org/public/igem/BBa_C100003/1,http://parts.igem.org/Part:BBa_C100003,MIT 20.109 Spring07 &nbsp; (2009-06-25)</div>
33227,https://synbiohub.org/public/igem/BBa_C100004/1,http://parts.igem.org/Part:BBa_C100004,MIT 20.109 Spring07 &nbsp; (2009-06-25)</div>
33228,https://synbiohub.org/public/igem/BBa_C100005/1,http://parts.igem.org/Part:BBa_C100005,MIT 20.109 Spring07 &nbsp; (2009-06-25)</div>
33229,https://synbiohub.org/public/igem/BBa_C100006/1,http://parts.igem.org/Part:BBa_C100006,MIT 20.109 Spring07 &nbsp; (2009-06-25)</div>
33230,https://synbiohub.org/public/igem/BBa_C100007/1,http://parts.igem.org/Part:BBa_C100007,MIT 20.109 Spring07 &nbsp; (2009-06-25)</div>
33231,https://synbiohub.org/public/igem/BBa_C100008/1,http://parts.igem.org/Part:BBa_C100008,MIT 20.109 Spring07 &nbsp; (2009-06-25)</div>
33232,https://synbiohub.org/public/igem/BBa_C100009/1,http://parts.igem.org/Part:BBa_C100009,MIT 20.109 Spring07 &nbsp; (2009-06-25)</div>
33233,https://synbiohub.org/public/igem/BBa_C100010/1,http://parts.igem.org/Part:BBa_C100010,MIT 20.109 Spring07 &nbsp; (2009-06-25)</div>
33234,https://synbiohub.org/public/igem/BBa_C100011/1,http://parts.igem.org/Part:BBa_C100011,MIT 20.109 Spring07 &nbsp; (2009-06-25)</div>
33235,https://synbiohub.org/public/igem/BBa_C100012/1,http://parts.igem.org/Part:BBa_C100012,MIT 20.109 Spring07 &nbsp; (2009-06-25)</div>
33236,https://synbiohub.org/public/igem/BBa_C100013/1,http://parts.igem.org/Part:BBa_C100013,MIT 20.109 Spring07 &nbsp; (2009-06-25)</div>
33237,https://synbiohub.org/public/igem/BBa_K239004/1,http://parts.igem.org/Part:BBa_K239004,iGEM09_UCL_London
33238,https://synbiohub.org/public/igem/BBa_K199001/1,http://parts.igem.org/Part:BBa_K199001,iGEM09_MoWestern_Davidson
33239,https://synbiohub.org/public/igem/BBa_K199002/1,http://parts.igem.org/Part:BBa_K199002,iGEM09_MoWestern_Davidson
33240,https://synbiohub.org/public/igem/BBa_K239005/1,http://parts.igem.org/Part:BBa_K239005,iGEM09_UCL_London
33241,https://synbiohub.org/public/igem/BBa_K239006/1,http://parts.igem.org/Part:BBa_K239006,iGEM09_UCL_London
33242,https://synbiohub.org/public/igem/BBa_K199003/1,http://parts.igem.org/Part:BBa_K199003,iGEM09_MoWestern_Davidson
33243,https://synbiohub.org/public/igem/BBa_K199004/1,http://parts.igem.org/Part:BBa_K199004,iGEM09_MoWestern_Davidson
33244,https://synbiohub.org/public/igem/BBa_K199005/1,http://parts.igem.org/Part:BBa_K199005,iGEM09_MoWestern_Davidson
33245,https://synbiohub.org/public/igem/BBa_K199006/1,http://parts.igem.org/Part:BBa_K199006,iGEM09_MoWestern_Davidson
33246,https://synbiohub.org/public/igem/BBa_K265002/1,http://parts.igem.org/Part:BBa_K265002,iGEM09_UC_Davis
33247,https://synbiohub.org/public/igem/BBa_K265003/1,http://parts.igem.org/Part:BBa_K265003,iGEM09_UC_Davis
33248,https://synbiohub.org/public/igem/BBa_K294060/1,http://parts.igem.org/Part:BBa_K294060,iGEM09_Example
33249,https://synbiohub.org/public/igem/BBa_K294000/1,http://parts.igem.org/Part:BBa_K294000,iGEM09_Example
33250,https://synbiohub.org/public/igem/BBa_K294205/1,http://parts.igem.org/Part:BBa_K294205,iGEM09_Example
33251,https://synbiohub.org/public/igem/BBa_K294030/1,http://parts.igem.org/Part:BBa_K294030,iGEM09_Example
33252,https://synbiohub.org/public/igem/BBa_K294125/1,http://parts.igem.org/Part:BBa_K294125,iGEM09_Example
33253,https://synbiohub.org/public/igem/BBa_K294061/1,http://parts.igem.org/Part:BBa_K294061,iGEM09_Example
33254,https://synbiohub.org/public/igem/BBa_K294055/1,http://parts.igem.org/Part:BBa_K294055,iGEM09_Example
33255,https://synbiohub.org/public/igem/BBa_B0013/1,http://parts.igem.org/Part:BBa_B0013,Antiquity &nbsp; (2003-01-31)</div>
33256,https://synbiohub.org/public/igem/BBa_K294001/1,http://parts.igem.org/Part:BBa_K294001,iGEM09_Example
33257,https://synbiohub.org/public/igem/BBa_K294031/1,http://parts.igem.org/Part:BBa_K294031,iGEM09_Example
33258,https://synbiohub.org/public/igem/BBa_K294056/1,http://parts.igem.org/Part:BBa_K294056,iGEM09_Example
33259,https://synbiohub.org/public/igem/BBa_K294206/1,http://parts.igem.org/Part:BBa_K294206,iGEM09_Example
33260,https://synbiohub.org/public/igem/BBa_J70367/1,http://parts.igem.org/Part:BBa_J70367,Knight Lab
33261,https://synbiohub.org/public/igem/BBa_J70368/1,http://parts.igem.org/Part:BBa_J70368,Knight Lab
33262,https://synbiohub.org/public/igem/BBa_J69591/1,http://parts.igem.org/Part:BBa_J69591,Haseloff Lab
33263,https://synbiohub.org/public/igem/BBa_G100101/1,http://parts.igem.org/Part:BBa_G100101,MIT 20.109 Spring07 &nbsp; (2009-06-29)</div>
33264,https://synbiohub.org/public/igem/BBa_G100102/1,http://parts.igem.org/Part:BBa_G100102,MIT 20.109 Spring07 &nbsp; (2009-06-29)</div>
33265,https://synbiohub.org/public/igem/BBa_P100101/1,http://parts.igem.org/Part:BBa_P100101,MIT 20.109 Spring07 &nbsp; (2009-06-29)</div>
33266,https://synbiohub.org/public/igem/BBa_P100102/1,http://parts.igem.org/Part:BBa_P100102,MIT 20.109 Spring07 &nbsp; (2009-06-29)</div>
33267,https://synbiohub.org/public/igem/BBa_P100103/1,http://parts.igem.org/Part:BBa_P100103,MIT 20.109 Spring07 &nbsp; (2009-06-29)</div>
33268,https://synbiohub.org/public/igem/BBa_P100104/1,http://parts.igem.org/Part:BBa_P100104,MIT 20.109 Spring07 &nbsp; (2009-06-29)</div>
33269,https://synbiohub.org/public/igem/BBa_P100105/1,http://parts.igem.org/Part:BBa_P100105,MIT 20.109 Spring07 &nbsp; (2009-06-29)</div>
